order_id,customer_id,customer_name,product_id,product_category,shift_type,location,order_date,price,is_defect
6818f77e-a15c-4648-9355-441e3e3f9b1e,2003c81e-8bf5-4fa8-8ae9-1f314674a2f5,Luc Mulders,885f40aa-666e-4491-88dc-fe094413377b,null,N/A,Eindhoven,2025-11-27,"€1847,72",0
0a84bd34-9d34-4ce9-ba5b-10ff80768a77,fc29c667-2330-49c9-af97-aebde15d9642,Jayda van Parijs,c0bdbeaf-fcce-4fb6-bd97-a59526be21e5,Mountain,Day,Amsterdam,2025-07-18,"€2676,69",0
117244f7-9364-4e43-9a18-e6bb71f6f1a8,d540d6f5-9f8c-4841-85a5-62a96cc73151,Bilal Steenbakkers,d466f946-ffab-42a0-b6e6-500412e8089e, ,Night,Rotterdam,2024-08-30,1838.81,0
fe8544e1-c1b6-4800-a564-2b969624ba9d,a9432abd-5b95-409f-bf8f-9da4b98a953f,Sjoerd Mathieu,3b8ee0e0-1ba3-4c18-a84a-05d0b6f8dba9,City,Night,Eindhoven,16/11/2024,390.03,0
e4fa2e93-685a-4a7c-b83f-34ca79a0d586,fb23a4b7-2fc3-4b1c-977b-8d97001bd08e,Arthur Reijers-Vallenduuk,668e43e1-182a-4ea3-82d3-c0408e6944d3,Mountain,Evening,Utrecht,2025-02-17,718.50,0
059d42e6-b348-40fe-947e-bb90c79e46ae,e80bbc7a-5c3d-4e7b-aa63-0401e8f66646,Noa Stettyn,1fe3c69c-431e-4874-a507-6d017edf1d61,Road,Day,Utrecht,2025-09-25,"€335,77",0
a6792090-5160-4305-adcd-8d4318ecae05,b26f8bb2-3178-4dbb-9f7f-acac0814b225,Fenna Boer,66edb71c-6a98-4799-9135-4949c9a692f0,Kids,Day,Amsterdam,2026-03-22,"€2266,92",0
bd86a1ab-c16f-4ca3-b854-f2ce102c89ba,ee6d7a27-e95b-4b7b-a585-fc3d7bf7202e,Sami van den Bosch,98343ead-4239-413e-b33f-f435207479d2,Touring,Weekend,Utrecht,2025-07-27,2648.91,0
a167974e-8bef-4d54-80c5-249592bf804e,f4d85745-8a81-4778-8bf4-d1710ab56e07,Thom de Wit,253ce114-8d18-4c2a-9554-fadf76339d1d,Kids,null,Rotterdam,2024-08-18,"€2094,70",0
4557bdcb-715e-4e42-9461-f0d84580ee86,feca6f41-d908-4319-8458-401969e83561,Sem Nijman,2f49056a-9f5f-4623-9392-1935d6f8d94c,Road,Night,Rotterdam,2026-05-18,2194.38,0
f27ab635-6064-42ae-a068-357064ff3d41,9dd0db9c-6c14-42b4-8bc1-163c43d8c607,Philip de Ruiter-van der Velden,81b89c44-ee28-4856-8fc6-0d4370ba8e9c,Road,Night, ,2025-03-27,"€618,65",0
e47c666a-b04d-4e79-8ff6-308a91356bfe,571ceacb-53cb-4d6c-971d-a14ddde22a23,Zoë Timmermans,1c534b87-0c9e-45aa-a8ef-a3a9cdb75f57,null,Weekend,Amsterdam,2024-09-08,3122.23,0
995f2694-b8ed-4fe8-a280-229d9d1b40f5,d8460625-0eff-40c1-ae3a-9584adf538fc,Isabelle Poncelet-de Gruson,59ec3e63-0b63-481e-b1dc-3a91e39f95a1,E-Bike,Weekend,Utrecht,2024-08-31,2951.14,0
6c27ca62-141f-4b4c-b977-93611204a9d9,3a21356c-0fd6-4618-ba6b-295caec9c199,Emma van Bovene,f9d23cfd-6929-41b1-bfa1-292a507bbb8e,Folding,Night,Utrecht,06/12/2025,2631.73,0
83c14496-199a-4509-a032-01a2a5ca5367,5f54d82d-53e1-4f55-8289-281d944af6a6,Jonathan van Salmen,981813c7-0657-494f-8c95-352201f73517,Touring,Weekend,Amsterdam,2025-10-26,1693.93,0
ce972144-4d17-494c-9288-cbf5a6bd63a4,f8a5764a-87c5-4450-8c78-7ac622c97943,Elisa Brumleve,ffa6df21-6057-4624-aba6-71024b16d8a8,E-Bike,Weekend,Rotterdam,2025-03-22,"€3147,24",0
c917a68e-4623-4245-9d7c-b15aaeb25152,8e8752c2-dc8f-49c8-bd95-5829e72cf300,Jolie van Wallaert,ca07906e-53ae-4bce-8ccc-f4326913ed3b,Touring,Evening,Amsterdam,2025-05-08,3041.58,0
d1f80fcf-03ac-4634-a96d-a4cd431b011f,50934c87-4f8c-4b0b-ae6f-c3f3ca5e6705,Senna Woutersz,5704c899-716e-4e56-819a-ab0f7d728f73,Kids,Day,Utrecht,26/07/2025,1369.46,0
735bea93-923a-4413-8778-9daee4787edc,c49c0042-4efb-4227-b3f7-3d69c85305f9,Yinthe Mulder,ce25d281-81a4-4ce0-8800-9f5e3139c12d,Gravel,Evening,Rotterdam,2025-09-19,"€2872,77",0
3e1591ee-217f-448c-acd6-b9e107656c22,4212173f-5e99-4f0d-8840-42f9db66cc53,Sofia de Grunt,a22f3da5-dab2-4215-a17c-82b1c884fac6,E-Bike,Evening,Eindhoven,2024-10-25,643.59,1
b35a6b1c-5625-483a-ab32-264fc53a8da2,658064de-1bc0-4450-8ddf-8da34a086284,Lotte Wendt,02580dcb-0dbf-48ed-ace3-e35d3a99542f,Kids,Day,Amsterdam,25/11/2025,648.54,0
29071205-6ced-484e-acde-5588ee920236,2cc6c3c2-1e50-461f-afce-10aedb06fec2,Jake Langevoort,73b171e5-cc56-4dff-8314-d41cf699734e,Road,Day, ,2025-05-02,413.06,0
b1a6aed3-7a76-4f37-a1a0-6de2f6de974a,66b768bd-4f84-4c31-b954-af2da819d4b9,Ryan Tuithof,071a8d53-63e0-4207-913c-b0099cff77c5,Gravel,Night,Amsterdam,2024-08-23,"€1496,63",0
b58a4321-47eb-4172-ad47-d84c143d9bff,5f5cc473-17a0-4ba1-9994-0293fbc6423e,Lina van den Brink,0f5a1a7c-fe4d-49ea-a364-04e8a3b0e3da,Mountain,Night,Rotterdam,2024-06-08,"€3195,36",0
896f07e5-fabb-4975-a789-3317c2afaa5f,96bc3f42-797e-4c89-9bbc-af4503d7f55b,Kiki van Vermandois,322570ff-20ba-4b3f-8f0f-7109fddbeb80,Road,Weekend,Rotterdam,14/04/2026,2565.99,0
98744952-93ed-4b5c-ac42-76b214420114,71afc5ff-5bbd-4db6-b117-bec0e1ea1d2e,Vigo Scharroo,b7e11681-fe84-40fe-a289-767172349df0,Road,Evening,Rotterdam,17/04/2025,1988.99,0
2a031bf9-da4d-4948-835b-fa43cae322c3,137de405-6ccc-4672-8fde-82ada37ae656,Rayan Hazenveld,3432327f-0db0-4a2c-aa24-cab7eb65c70d,E-Bike,Night,Eindhoven,2025-07-19,681.31,0
c27d2696-bc44-4508-ba93-21f740508324,3a5ca1bc-5797-49e8-ba8d-8320e26e750f,Iris de Jong,0c4fde2e-8844-476d-80a7-b490ddcc48a5,Road,Day,Amsterdam,2025-05-28,"€3001,52",0
d1aa0c74-f944-4817-99b0-d3998dd9ff68,fbc02c38-5e55-4d48-ab36-b6f5a2b3ee1b,Yara van den Assem,1f978761-20bf-462b-8f4c-9fe82cc18e4d,Road,Evening,N/A,2025-11-07,3489.98,0
3b891988-c04d-4cca-b1d8-ea698eb7cd02,40d2e1be-e0ef-4416-9305-405880e2ee40,Pleun Salet,f1cf851b-ad02-44a0-880c-28ad0c11f642,Mountain,Night,Utrecht,03/05/2025,2281.55,0
5e0fb618-a71f-4b37-8e35-7338412498f9,56aa814e-779b-4ee4-a6f7-0a504903528a,Thomas Maaswinkel,1c84f34f-13a2-4c03-a14b-400fd87356e9,Kids,null, ,2024-09-20,969.55,0
ef4588c3-2777-47dc-b18c-6ee8f1c86a37,49144c1b-728c-4b4a-bc16-f82ab6824487,Merel Flink-van Haspengouw,65ecc39c-c607-4cb1-a6b3-1a27703a382b,Kids,Day,Rotterdam,2026-01-18,3063.51,0
4b20d6a2-aa1c-4b53-be2e-720134cec306,be04d96e-adb3-4ea8-a43a-5edaa522f92f,Liam Kramer,d52589b9-de1b-4d90-b10e-8aed07dc4a0c,Folding,Night,Rotterdam,2025-08-09,734.55,0
2b728139-af61-497d-a127-5e6489f515e0,798816f2-e5d2-4d41-92a1-720bd1d46f58,Mirthe Barents,cd1b3040-0f8f-4932-8afb-9ff3a7b1abcd,Mountain,Weekend,Eindhoven,2026-03-23,2306.15,0
63140fcc-c8b6-49a2-9b53-58d41138b544,0aad04b7-d3a2-46cb-bf37-53aff65a5aa3,Ilse Luitgardis van Neustrië,fe8c686a-9bdf-4c67-a2f9-11de087fcdef,Road,Night,Eindhoven,09/02/2026,3240.92,0
b81c9d0b-5333-4e5d-bac3-6c05fa96a00d,251356e1-d46a-4235-80c7-50d48b9a0113,Lynn Olthof,e18f8b8e-3ac1-4782-9907-7c2d54bdfe61,E-Bike,Weekend,Utrecht,2025-01-27,"€3448,46",0
ebbbae74-db9b-4d43-8927-d2fc030653e0,a26604f3-c9af-4545-b333-8169dcfc2b72,Luka Doornhem,70c7556a-6576-496d-9f61-dbe1b7146c44,Road,Evening,Amsterdam,2025-06-07,2685.92,0
e7ae468b-83a1-4cf0-895e-fe408151ef6c,58683a1b-6ccb-4b41-97b2-05e5112458e5,Imran Rehorst,f49c66f4-ab86-41c5-aab2-bbe3411feb55,Folding,null,Eindhoven,2025-03-10,2465.19,1
0db1565d-6d70-499e-830b-105742fbacf1,d1c76cf1-35d3-4e5b-881f-ea11d36b06cd,Mette Dijkstra,37aa530b-9e9a-4e83-9a4e-f6fc79a0e727,City,Night,Rotterdam,2025-05-19,"€1269,48",0
1b6e6353-8d6e-4e62-88c6-7501b45f252f,a6a21998-afad-438e-a44c-26d403fc5e6c,Evie Hoeks,f5d92b55-74dc-4f13-8960-a41b25a744a7,Kids,Day,Amsterdam,2025-06-29,"€3369,77",0
dfc735f8-4165-4d74-a93b-ea358332b29b,cdccb9d9-62d0-4bcd-bc3f-512e89f32a99,Loes van der Brink,e282338d-27ae-400a-86c2-e2be83b5c73d,Gravel,Evening,Rotterdam,2026-04-23,2503.69,1
0f988297-994e-4303-b0cb-27f3c3ab6793,50833557-fc3b-4f4d-be42-db8f4e5aef22,Lizz Huisman-van Oudewater,730cce0e-d6f9-4298-8634-a5f61aca9cf6,Mountain,Day,Amsterdam,2025-11-14,2148.53,1
3b8879a2-6078-4a69-80f8-95ff23352f7f,dca21033-16ec-44b5-8f6a-d43f09536c4a,Mirte Ramaker,e7912673-21d7-4f88-848e-84082ccebc86,Mountain,Evening,Amsterdam,2024-11-09,566.43,0
39f44feb-a611-49cf-8e86-f9b2d4e675f7,857ea116-29a8-4004-b314-6dae97a70f9d,Gerrit Groen-Kamper,a564ee98-fc3e-4ed1-9cdb-d909f9cd1b18,null,null,Eindhoven,29/10/2025,"€3324,32",0
64535f72-07b3-4e70-bffd-fae18cb98201,f1966b21-2838-4714-9121-1aedeb81e224,Dean van den Brink-van den Berg,93fca973-b631-4c55-8ca3-e980ec955752,Road,Night,N/A,2025-08-10,1804.01,0
254cf7b6-2af3-47cd-b64b-9aa2ec9353cd,1df1f0f5-d0f3-4c28-8b76-d6f71f0226eb,Dirk Ooms,042ac25f-008a-4385-a393-1f652cfc95d7,Gravel,Weekend,Eindhoven,2024-07-22,1735.09,0
76185aee-62cc-43b9-85a3-3467b110f489,0b996908-1d57-4d69-a120-84786f18b134,Lucas van Praagh,02de4556-1f27-48b5-a2e0-3868b7017485,Touring,Night,Utrecht,2025-08-03,"€3002,86",1
30794bd3-4ba4-48a8-915d-4c4315678e9b,17caf26b-cbfe-4d65-a23b-34635f6763a6,Annemijn Ouwerkerk,edb5db91-4a13-417c-8d93-8a1be5d25bc3,City,null,Utrecht,2025-02-07,3059.16,1
f1830345-a422-4f14-be74-ba44a65e4003,c14f5b9f-82a5-4c56-96f2-2a0615c5fe34,Sem van Rijthoven,c04675c7-c875-43e5-abcf-d76f46bfc38b,Kids,Weekend,Utrecht,20/01/2026,"€3473,29",0
23648766-a43a-4bdd-8ce2-85dbdb30e078,689e77e5-4f30-4094-909a-c91f31eab1f4,Rosalie Ghoerle,bbbbdbd1-32d4-4c82-80ef-337708ed3047,City,Weekend,Amsterdam,2026-01-25,974.39,1
d5d64a82-7500-46ef-8453-ab6dfe9d21c3,2eb06b1e-ea7e-4e0b-a77e-be4dc068a64c,Joey Schokman,be007552-f3d6-45c7-9455-213bf1867d89,Kids,Night,Rotterdam,2025-09-03,"€2684,73",0
13149627-d586-4f50-b002-491661128e82,b0646038-e727-4909-8500-e95554d71e4a,Kay van Dooren,63d2b7c6-ab1f-4327-a59a-5f4ef8f218d0,Kids,Day,Utrecht,2025-04-27,1094.50,0
0356b6fe-12e6-4e97-978f-1dd744c7b976,ea882491-649a-4218-a5b5-c511e7ad3be2,Floortje Françoise,d739a70f-b43e-4061-971d-a81db57e526c,Kids,Evening,N/A,2026-04-27,1949.66,0
fc9db77e-398c-41c0-b14d-fb3efe3cf361,726ff6fd-cec9-4bf1-8067-eaa6483dc53a,Britt de Vries,ea9326f6-ec22-4123-9164-d6519d36dea0,Folding,Day,Utrecht,06/09/2025,"€2860,88",0
782ccfec-9e5d-48a1-85bd-b49544d44eca,03d9f317-9d7c-44ce-85d5-bed90abdbcd1,Nova Luitgardis van Neustrië,33ca11ee-8c59-4d00-ab70-d4d56e0db295,Folding,Evening,Amsterdam,2025-01-18,1725.84,0
88c79c98-60bf-484e-a40d-383a8dd064e3,9f30418c-9089-4cfd-9145-9617b9c1f1b2,Ecrin de Kok,03f2ffe0-c8ef-482f-b588-73899b5ffa2d,Kids,Day,Eindhoven,2025-07-19,"€913,53",0
8edb0ef1-6ef6-4419-8a39-38693beca80c,a2a1a620-e5d0-411f-8521-46cd8e300e9c,Laurens van der Heijden,a40e0199-a910-4002-ae9f-f41dfeb8bf0b,Folding,Evening,Amsterdam,15/06/2025,339.98,0
5d34a219-1299-4cb3-9d47-0a35c8163c27,97637e6c-cd87-406a-9ef9-93c307d7afec,Elisabeth Wouters,91c0e6c0-13d9-4ad0-9809-5e6d741ad2c2, ,Evening,Rotterdam,22/05/2025,2540.72,0
b1766ffc-05fb-4075-a086-a5f3e5942c30,05b3f116-2062-4446-bc9b-7cd1983e5d3b,Chris van Dommelen,fcfe06e3-c395-499e-b398-44f4e194fb21,Gravel,null,Rotterdam,2025-03-09,3237.56,0
a18d218d-f6a0-401f-9969-c458745d8729,d4bed77b-8f1f-4147-93ca-bbe185a0429c,Jonathan Becht,8da4ced1-1423-440d-ba4f-a66c4d7f6dfb,City,Evening,Rotterdam,2026-03-29,1780.54,0
fafb6c18-f190-4cec-82d4-54e1017f040e,ef3cfc8f-5e58-427a-9256-fa39e5b6ead0,Vincent Duivenvoorden,55ead359-5c78-4e70-b603-2584c8b1ef8c,City,null,Rotterdam,05/07/2025,"€983,07",0
1e26bc3d-f514-483e-b8b5-3c1650798aac,4a7109c6-74f8-4694-bc95-9cad75e7f531,Noud Jacobs,9a24beb8-6295-4041-8bfa-f1db7cffc54b,E-Bike,Evening,Amsterdam,2024-10-25,800.83,0
8ab41a82-18b8-4130-931a-d6fac8b80c6c,a51d7a23-d5b4-43b6-8c17-91f8ac480aa4,Imran Geerts,671ebf8e-979b-454c-b678-19ff9bca0ac2,Folding,Night,Amsterdam,04/06/2026,458.99,1
2d519614-442a-484a-af8c-d15f2344f207,f16a1857-9a68-490e-a412-e47e29a7f041,Imke van de Water-Eerden,b506aa35-cfa8-4cc8-8dab-44287303f483,Folding,Weekend,Eindhoven,2026-04-19,582.27,0
43ab6168-e245-4d74-a9d5-6e55fee66950,4432dbd9-5dcf-49aa-bb3d-c51cb893dae9,Bradley Welf,7c717adb-5f72-4e57-8b2c-8bffae570403,Mountain,Day,Eindhoven,2026-03-13,2618.64,1
6f63def8-51a7-4445-8b9d-7654d5c31b18,00bd2562-205c-4fb1-817b-f3cec78d7642,Casper Zeldenrust,b5d6a793-0003-4d3e-949b-f21a7f37c8f7,Folding,Night,Eindhoven,2025-08-24,2711.78,0
0cbe735d-bbfc-4897-b027-1efc049fb2fd,3834e80b-6638-4c22-a1d2-80a21038f8e4,Jennifer Schellekens,2bf30743-7598-4f10-8d86-ff36f35d164d, ,null,N/A,2024-11-15,"€2674,71",0
d8fd8386-4748-4ec1-a2d1-b5fad3c8acca,2d78da72-fdeb-4029-b852-18dedd50f7e7,Tyler Verda,c99cb5f3-e2ae-4d53-b89b-4995e32e3ac4,E-Bike,Evening, ,07/01/2025,2846.56,0
7c4813d9-16c6-4b3d-8ef4-0214014b6836,e993f6e9-f200-4b99-a6e6-2c018529e74f,Daniël Romijn,17101a77-3d88-4b62-b3df-2a11b79257a3,Road,Night,Eindhoven,2024-09-17,1068.76,0
63b55bfb-128e-42ad-ab70-7ef6fe62314e,ec981b8e-8ad0-4042-af18-0725f10c88c0,Adriana van Riet,59f7771a-c94b-48d2-8f15-36da10df8c94,Kids,Night,Rotterdam,2025-08-14,1045.25,0
f2e3fdc9-c0c8-4a82-b2b1-1b81a4380f8a,930951a6-1dbd-4a83-976a-5eb80f1abefd,Zoey Aarden,76bd0773-d805-4e6a-ad91-6caf9c446194,E-Bike,Weekend,Eindhoven,2026-04-23,3036.81,0
d0f7d4e7-fb26-499f-9bf5-027fcea8be58,2f991807-50a2-4011-960f-79f3a82d0a46,Azra Broeshart,f26edf2e-3a37-4907-9cdb-b28bbe6e2511,Folding,Day,Eindhoven,2026-02-28,"€2049,11",0
0da124c5-70ca-4f70-8b3f-fc4fdcb8c9a0,33199ce0-22db-4981-91cb-87c7d220f704,Amir van Leuven,97f9580e-6e20-4c72-8f46-0215122533fd,Mountain,Weekend,Eindhoven,2025-02-02,1955.26,0
f4fcb6bc-012d-41c4-83c3-c30dae344b14,b35e85f5-e7f2-449d-81a5-1d1f7bdeb381,Tijmen van de Darnau,8fd0720c-4ff0-4a31-8903-5d4c92f1d3d0,Mountain,Evening,Rotterdam,2025-12-08,"€1044,09",0
3a1ce416-4b04-4117-b2f9-fa1a53c54448,cc259a1b-240e-4222-a557-1020cf8be199,Jente Middelkoop-van Amstel,41d0b488-985d-44c0-a1aa-50dd58389bc7,City,Day,Rotterdam,2025-01-06,"€3158,54",0
1d95cdea-c417-4e56-b8e3-3d35f4e0740f,168d1def-bb92-4370-9619-e0ce69d5ddf5,Zakaria van Ochten,cf998da3-4f94-4b3e-8e05-a28133c25e62,Kids,Evening,Amsterdam,2025-07-27,3402.93,0
c5404be9-e6d5-4568-b695-6a3815280e7c,0917f2d6-121a-4b14-8600-9101b9b0b99e,Imke Brouwer,8fbd2cfd-c651-434f-9a0f-3cdb275ac9d6,Kids,Day,Utrecht,2025-11-01,"€2091,98",0
af4219dd-38c6-42d8-a73d-78049c5bad2e,e47472d0-77e0-4d89-9197-aeb02ee49d62,Esila Wolfswinkel,c391a132-8626-49ab-818b-6aa27016f6ad,Gravel,Evening,Eindhoven,2026-04-19,2725.51,0
df114270-565f-4687-bdf0-ddc0d2e84094,87aa2080-6bb1-4a8b-a6c1-18f2eb1c0430,Joshua Scharroo,09f68439-6f77-4c54-8bb1-07defaa0a297,City,Weekend,Eindhoven,2026-01-03,418.40,0
9699e962-319a-409f-b2a3-53696de46fed,b7be51df-fd5e-4636-b812-4f7f8c46b173,Stella Stange,31fab84d-80dd-4005-8abc-b652ee52ab7b,Folding,Weekend,Rotterdam,2025-08-02,430.40,0
51632bff-2d47-4b5a-b7b9-6b0d4dbb5559,ebcfa81a-61f3-4780-ba54-79eaccda08bf,Jenna Jacobs,5580885a-54b2-49cd-8c24-8f008a4a07e1,City,Evening,Eindhoven,2024-07-15,"€2659,42",0
ed50a84e-71bf-471b-90f9-5340720d576f,64baaea1-0cd4-4a10-b466-6d9946d5d341,Joëlle Vertooren,f5feea0a-5d3d-4878-947e-eb2d5a3974e8,Mountain,Day,Eindhoven,2025-04-08,2111.30,0
2eca29b7-9087-4a73-b4bb-c27828d217d6,9814c00c-027d-4f7e-931c-63fbbaabf7ec,Marinus Vermeulen,1b6d8927-5315-4e9a-8402-4764e6fe01cc,Road,Night,Rotterdam,2024-07-07,2281.96,0
4f39a47f-b328-4760-a102-7a457e4e7273,fd780916-aa84-4060-870d-eea0bb09e763,Tim Otto,ff2d10f4-1555-4b95-b377-7cff1987e58e,Kids,Day,Amsterdam,2024-08-20,1258.15,0
f0ffd6b0-81ec-434f-8766-978e76737d16,fc7cdc3e-99dc-4819-9841-d873634d6e09,Cornelis Vergeer,f1430eea-b443-4da3-8b80-a8c6ce3166c3,Road,Day,Utrecht,2025-05-15,1014.20,0
afce0949-0dd1-4b5f-a399-c513ae960e3e,a243b9ab-2b0e-417c-ad59-8b9db3e3f68f,Joshua d' Heripon,d14c70b7-50ac-4a6d-bbda-d4aceb5c4ed8,Mountain,Weekend,Utrecht,2026-05-19,"€2356,74",0
f0c46591-b2d9-45fa-849e-e02aeea28810,ff8abfc0-2d58-493a-aebe-15241549d4d7,Timo Feenstra,700f8e85-2ea7-46a8-a29e-a406aab76dd1,E-Bike,Day,Eindhoven,2026-05-04,372.67,0
e66ccf4a-cb3c-411d-88f1-68095051b949,f644404d-df36-4764-9b7a-ec0490de2fee,Adam Klein,cffd1e28-c271-448f-aaed-2058dc247a02,Touring,Day,Eindhoven,2025-11-29,469.89,0
51cb3f06-1435-47ed-8cff-84c2eb41ce2f,dce202f5-36ef-4201-9656-b5f91c6a16e0,Twan Wendt,afb6f3c9-a798-4eba-8c46-4bb8f773e927,Kids,Day,Amsterdam,2025-11-19,"€2866,44",0
a23b3ed7-70ad-47ed-8277-171c96944fa8,08308982-56fc-4a76-9e1d-5748e3fe266b,Fien Broeshart-van Velthoven,b4456f0d-7164-49a2-83d6-0e1e19929767,N/A,Weekend,Amsterdam,30/10/2024,"€2952,71",0
984f5419-76b4-4117-a10f-0001d832c732,5a96ef37-ee45-4744-8cad-2d638cfd980c,Mara Boer,c04147f5-aa9a-46c4-bb08-9388e9d834b6,Folding,Weekend,Amsterdam,10/03/2026,"€511,04",0
fb8985bc-027d-4094-8c53-32b310d5d5b8,ad73286b-f517-4ed0-89b0-403664860c75,Youssef Stoffelsz-Bakker,9437ea94-e5b2-4d55-b0a5-c3c134091297,Touring,Night,Rotterdam,04/09/2024,1333.64,0
20453d2d-5924-4739-8705-ecba00c4e208,36ea525d-e0d7-48bb-880b-f99ff00c4cc5,Angelina van de Kooij,c2a423f2-f8e8-4938-b2df-f2fe9c902821,Gravel,Night, ,2025-01-10,"€1250,95",0
4cc5b705-8af2-43bd-926f-28a9107d2387,1802f730-e8ec-4834-9d09-cf19a079f65a,Nick Verwoert-Kuipers,589a8b9d-5bf2-46af-8ba2-2d11f5b85c17,Touring,Night,Utrecht,2026-01-15,"€1694,61",0
5fb15849-e8c8-4d96-be5e-9986c002cd6b,25818b22-5728-42b6-912c-4ca9af9f504b,Job de Keijzer,6855a90d-0f2f-4a57-8883-93111216e243, ,Weekend,Utrecht,2025-06-17,2051.48,1
035720d1-93de-4f9e-b0c9-35a991c3d637,9239b3a0-65d5-4310-84eb-b4a9a4e565b7,Victoria van der Strigt,630915e1-8bf6-488b-92dd-332d0f0cd977,Road,Day,Eindhoven,2025-12-13,3085.44,0
0b4967db-4344-4269-ba3d-7b8e7071878c,3ddbd9d1-e53b-4727-b209-21cdc73e4517,Lara Rubben-Hofman,37c20000-f4d7-48cd-a3c7-8964b776cbf6,null,Night,Utrecht,2025-10-31,"€577,24",0
49fa555e-d928-4011-91fd-9b9d319fda66,f692f963-b2ea-4850-94bf-e6604e879c62,Selina Niermann,7da38784-6483-4ec2-80b6-2158054038d7,Mountain,Weekend,Rotterdam,2025-05-26,435.09,0
d8b4f757-d91a-4e99-823e-471a60818fb2,020f8fa5-53fd-41f7-958c-7208283ca7ec,Daniël Werdes-Aschman,fc411721-3667-4c4a-be44-56d712a82af1,Mountain,Day,Amsterdam,2025-03-25,3076.37,0
e61aa316-2148-4249-814e-7cc150278ec2,1b139a48-492e-470c-af03-5a0c6423421b,Linde Reijers-Le Marec,2fd02b45-a0b3-443a-8fa7-6a5b95055ac7,Gravel,Weekend,Utrecht,30/10/2025,"€1493,96",0
c772fdb6-b3d4-4f8a-929b-4c7bf2703a23,38a89514-ca0e-4bc2-b805-94402642765f,Ilse Gepa van Bourgondië,c996a54b-bcbb-4658-83e6-551e11dabe5e,Kids, ,Utrecht,2024-06-28,"€1151,88",0
e520b332-a4a5-4bd6-8a32-8c889241e029,ad409867-d6c4-422e-abf8-2001e470dab0,Jip Pierson,f585f440-c3a9-4532-a31f-fadd01703874,Touring,Weekend,Utrecht,2025-07-29,1959.17,0
82abfb8d-69fc-439f-a9dc-bdd18e47fb7d,26c68746-0391-4dc5-be33-a83340d6c0ac,Bilal de Hoogh,cb697bf9-384e-40c1-b1ae-b0b964804241,Kids,N/A,Rotterdam,2024-09-17,2249.18,0
48164644-01a9-4bd0-ad71-d8749dc3a0c6,f52b0682-55a2-4f90-ada7-93f0e57977ec,Imke van der Sande-van Haspengouw,dc5714da-90ca-4eeb-9b72-1b1452c2526e,City, ,Rotterdam,26/10/2024,"€2179,24",0
bca88911-97ea-402c-abc6-206b16754427,4fca946a-6c6a-48e9-8564-956a97f5f3e4,Jorn Bruijne van der Veen,3d824b77-d7d9-4cce-b408-46283b1f38f0,Touring,N/A,Eindhoven,2025-04-25,"€820,26",0
2ddecd40-e1de-431a-8dd9-f251abc90bba,b1b8106d-e27e-4a13-822b-2e42cc1e713d,Kyan Zwart,13e69df3-2fc0-4e9c-854a-05f95a8d9931,Road,Night,N/A,19/12/2024,"€2244,42",0
e3d2549d-769f-4d26-bbb9-c4ee7641f1fb,2046eeb5-9888-427b-b1e5-2a9006506312,Twan van Gils,5820ea4f-cd18-4ea5-9740-e77b1d522106,Kids,Evening,Rotterdam,19/03/2026,"€2479,24",0
c07ec4c4-b6b4-4aa5-b9c4-2eed297f8f1e,306542ee-2e51-4870-8191-073f8cfcb112,Mila Koster,9ba585ae-cb96-4524-a5a4-14b21956673f,City,Weekend,Utrecht,2025-12-19,2319.97,0
5a422292-1149-444e-abc1-33fba9065b41,c92215cd-8641-4c79-a90f-0aace82ae245,Luke van Straaten,5db4eef0-afb7-4cd8-8118-3a0ab908b9f4,Kids,Weekend,Rotterdam,2025-08-17,1652.79,0
c5d66362-1b3e-444b-af09-3f45182ebfd2,3620ab79-6fc0-4603-80cd-513e1cb04376,Imke van der Ven,96aaa3ca-baf6-489f-94e0-a8d38cf431de,Kids,Weekend,Rotterdam,2026-04-19,1939.27,0
76b851e9-bfe7-46da-91a8-5948501d5146,2adfedf8-786f-486a-b90a-3610b0b55ce7,Jonathan van den Brink,c01b07c4-0ce3-46ea-b575-dd690b6189c4,null,N/A,Eindhoven,2026-01-25,1531.44,0
7a8f5fad-3c80-44cd-aacb-832956f4927f,b309887d-ceec-49d5-83fd-913088f45162,Beau van der Strigt-de Bruin,822e6328-2792-4c1c-b14e-8d139bd0e94e,Folding,Evening,Utrecht,2026-05-10,3099.23,0
2c20fb0e-e632-4f0a-bac6-885994f6614e,54ea3718-46af-457c-8252-0d78cdbfaa37,Senna Chrodtrud,838fd802-fed4-4e35-9891-c896a848849e, ,Evening,Eindhoven,2024-09-19,"€1554,37",0
7a0dbbe1-c105-4b46-b8ee-0ec62b0a0050,2d794edf-0dd1-4338-804f-e610299a7d68,Mike Spanhaak-van der Linden,d6b3e81a-ed37-4c84-a011-d44620a145c8,Mountain, ,Utrecht,2024-11-28,"€1366,98",0
27ce0017-f20d-4aea-a998-a3ee22a112b5,47054796-16b3-4475-8080-95480f25152b,Kim Schipper,21b5b893-bb2c-43cb-b61f-c924a7a32e37,E-Bike, ,Rotterdam,2026-05-23,3071.27,0
bf6e074d-865f-433c-9c39-9fe1bfd285d7,f954018b-6be4-4062-90e7-ee6f1c15b55f,Lize Maas,2064774f-ac52-40b5-829c-fbdab37b574e,Mountain,Evening,Rotterdam,2025-12-27,1826.91,0
